timeStamp,ghi,air_temp,windsp,winddir
2014/1/15 22:56,330.1,20.8,1.04,304
2014/1/15 22:57,327.6,20.8,0.56,295.5
2014/1/15 22:58,324.9,20.8,1.34,259.4
2014/1/15 22:59,322.8,20.8,1.26,263
2014/1/15 23:00,320.6,20.8,1.82,263.2
2014/1/15 23:01,317.3,20.7,1.18,255
2014/1/15 23:02,314.2,20.7,1.1,276.8
2014/1/15 23:03,312.2,20.7,0.86,272.9
2014/1/15 23:04,309.9,20.74,0.92,265.4
2014/1/15 23:05,306.7,20.8,1.5,281.2
2014/1/15 23:06,303,20.8,1.32,264.8
2014/1/15 23:07,300.2,20.8,1.52,258.2
2014/1/15 23:08,298.1,20.7,1.06,243.8
2014/1/15 23:09,295.8,20.72,0.6,270.4
2014/1/15 23:10,294.2,20.8,1.12,250.4
2014/1/15 23:11,292.5,20.8,1.2,266.8
2014/1/15 23:12,288.5,20.76,1.44,273.3
2014/1/15 23:13,285.8,20.7,0.86,290
2014/1/15 23:14,283.2,20.7,1.18,273.9
2014/1/15 23:15,281.1,20.7,0.9,266.7
2014/1/15 23:16,278.9,20.7,1,277.3
2014/1/15 23:17,276.6,20.8,1.12,245.7
2014/1/15 23:18,273.2,20.8,1.66,261.8
2014/1/15 23:19,270.4,20.86,1.64,264.6
2014/1/15 23:20,268.6,20.8,1.22,245.4
2014/1/15 23:21,266.9,20.8,1.26,253.7
2014/1/15 23:22,264,20.8,1.46,266.6
2014/1/15 23:23,261.3,20.7,1.74,262.6
2014/1/15 23:24,258.7,20.64,1.9,260.8
2014/1/15 23:25,256.5,20.56,1.88,257.6
2014/1/15 23:26,253,20.46,1.32,229.6
2014/1/15 23:27,250.2,20.4,1.66,263
2014/1/15 23:28,248.6,20.4,1.3,233.4
2014/1/15 23:29,246,20.4,1.32,262.5
2014/1/15 23:30,242.5,20.4,1.9,260.4
2014/1/15 23:31,238.6,20.4,1.86,255.2
2014/1/15 23:32,235.4,20.4,1.76,267.6
2014/1/15 23:33,233,20.4,1.86,281.2
2014/1/15 23:34,231.2,20.4,1.52,261.4
2014/1/15 23:35,229,20.42,1.9,266
2014/1/15 23:36,225.9,20.5,1.24,237.4
2014/1/15 23:37,222.7,20.5,1.02,255.6
2014/1/15 23:38,220.5,20.54,0.74,239.3
2014/1/15 23:39,217.9,20.6,1.12,269.8
2014/1/15 23:40,215.3,20.62,1,246
2014/1/15 23:41,212.4,20.7,1.56,265.6
2014/1/15 23:42,209.5,20.7,1.38,267.6
2014/1/15 23:43,205.7,20.7,1.64,263.6
2014/1/15 23:44,202.8,20.7,0.82,290.7
2014/1/15 23:45,200.5,20.7,0.64,230.6
2014/1/15 23:46,198,20.72,0.92,264.4
2014/1/15 23:47,195.1,20.8,0.84,228.9
2014/1/15 23:48,192.6,20.8,1.08,252.3
2014/1/15 23:49,189.4,20.8,0.94,223.4
2014/1/15 23:50,186.8,20.8,1.38,262.4
2014/1/15 23:51,184.1,20.8,1.06,289.4
2014/1/15 23:52,181.5,20.7,1.68,286.6
2014/1/15 23:53,178.4,20.64,1.48,258.6
2014/1/15 23:54,175.5,20.56,1.54,277.4
2014/1/15 23:55,173.3,20.5,1.8,286.6
2014/1/15 23:56,170.9,20.4,2.06,284.4
2014/1/15 23:57,167.9,20.32,1.38,268.4
2014/1/15 23:58,165,20.3,1.26,272.2
2014/1/15 23:59,162.1,20.3,1.46,264
2014/1/16 0:00,159.3,20.3,1.6,260
2014/1/16 0:01,156.6,20.28,1.88,261.2
2014/1/16 0:02,153.7,20.2,1.48,265.2
2014/1/16 0:03,150.9,20.18,1.18,259.3
2014/1/16 0:04,148.3,20.1,1.38,284.5
2014/1/16 0:05,145.9,20.1,1.6,282.6
2014/1/16 0:06,144.1,20.1,1.44,278.2
2014/1/16 0:07,152.3,20.06,1.3,288
2014/1/16 0:08,159.1,20,1.34,294
2014/1/16 0:09,155.6,20,1.7,285.6
2014/1/16 0:10,156.8,19.98,1.66,285.6
2014/1/16 0:11,171.4,19.9,1.5,273.8
2014/1/16 0:12,170.4,19.9,1.36,266.8
2014/1/16 0:13,154.3,19.88,1.2,268.2
2014/1/16 0:14,144.2,19.8,0.84,244
2014/1/16 0:15,139.7,19.8,1.28,264.4
2014/1/16 0:16,128.4,19.8,1.14,267.6
2014/1/16 0:17,117,19.8,1.08,273.8
2014/1/16 0:18,111.8,19.8,1.08,282.6
2014/1/16 0:19,116.4,19.8,1.5,292.4
2014/1/16 0:20,115.5,19.7,1.18,286.4
2014/1/16 0:21,114.6,19.7,1.06,274.2
2014/1/16 0:22,119.8,19.64,0.8,274
2014/1/16 0:23,118,19.6,0.68,256.4
2014/1/16 0:24,105.2,19.6,0.54,277.1
2014/1/16 0:25,86.7,19.6,0.7,224
2014/1/16 0:26,73.11,19.6,0.56,267.1
2014/1/16 0:27,66.34,19.6,0.38,263.2
2014/1/16 0:28,58.93,19.6,0.52,254.2
2014/1/16 0:29,57.43,19.6,0.54,263.9
2014/1/16 0:30,58.98,19.6,0.82,217.4
2014/1/16 0:31,51.68,19.56,0.66,243.4
2014/1/16 0:32,46.21,19.5,0.52,258.3
2014/1/16 0:33,44.38,19.5,0.78,242.9
2014/1/16 0:34,41.44,19.44,0.46,273.2
2014/1/16 0:35,39.31,19.4,0.84,266.8
2014/1/16 0:36,37.85,19.36,1.18,258.8
2014/1/16 0:37,37.29,19.3,1.08,257.9
2014/1/16 0:38,38.56,19.22,1.46,251.3
2014/1/16 0:39,39.29,19.18,1.76,268.2
2014/1/16 0:40,39.68,19.1,1.42,255.4
2014/1/16 0:41,41.03,19.04,1.26,259.6
2014/1/16 0:42,44.14,19,1.14,252.8
2014/1/16 0:43,41.19,18.92,0.84,260.4
2014/1/16 0:44,37.32,18.9,1.12,250.7
2014/1/16 0:45,37.08,18.9,0.98,253.2
2014/1/16 0:46,33.67,18.8,1.1,263.8
2014/1/16 0:47,26.33,18.8,1.14,254.6
2014/1/16 0:48,24.01,18.72,0.86,248.6
2014/1/16 0:49,25.13,18.7,0.62,256.7
2014/1/16 0:50,23.58,18.68,0.66,256.6
2014/1/16 0:51,21.64,18.6,0.82,259.8
2014/1/16 0:52,20.38,18.6,0.78,247.5
2014/1/16 0:53,19.19,18.54,0.54,234.4
2014/1/16 0:54,17.07,18.5,0.54,259.1
2014/1/16 0:55,15.62,18.46,0.58,237.6
2014/1/16 0:56,13.47,18.4,0.54,265
2014/1/16 0:57,11.27,18.34,0.5,257.9
2014/1/16 0:58,10.18,18.3,0.6,260.8
2014/1/16 0:59,9.1,18.2,0.48,245.6
2014/1/16 1:00,8.17,18.14,0.4,235
2014/1/16 1:01,7.14,18.1,0.46,253
2014/1/16 1:02,6.3,18,0.16,243.1
2014/1/16 1:03,5.42,17.94,0.22,222.9
2014/1/16 1:04,4.47,17.86,0.18,234.8
2014/1/16 1:05,3.73,17.76,0.2,216.5
2014/1/16 1:06,3.02,17.68,0.22,277.3
2014/1/16 1:07,2.38,17.58,0.26,248.5
2014/1/16 1:08,1.87,17.46,0.3,291.6
2014/1/16 15:20,3.08,4.86,2.22,31.78
2014/1/16 15:21,3.08,4.94,2.4,28.59
2014/1/16 15:22,3.08,5.04,2.5,27.2
2014/1/16 15:23,3.64,5.16,2.5,28.2
2014/1/16 15:24,4.1,5.24,3.22,34.4
2014/1/16 15:25,4.67,5.3,2.46,28.6
2014/1/16 15:26,5.28,5.24,2.62,31.2
2014/1/16 15:27,5.59,5.18,2.44,42.4
2014/1/16 15:28,2.25,5.06,2.14,40.89
2014/1/16 15:29,1.71,4.92,2.18,42.13
2014/1/16 15:30,2.39,4.9,2.08,23.88
2014/1/16 15:31,3.1,4.8,1.7,17.94
2014/1/16 15:32,3.91,4.8,2.3,32.6
2014/1/16 15:33,4.87,4.82,2.12,26
2014/1/16 15:34,6.03,4.9,2.56,34.62
2014/1/16 15:35,7.49,4.98,2.22,34.81
2014/1/16 15:36,9.5,5.06,2.42,35.82
2014/1/16 15:37,11.82,5.1,2.46,28.8
2014/1/16 15:38,13.86,5.18,2.68,32
2014/1/16 15:39,15.93,5.2,2.56,28.4
2014/1/16 15:40,18,5.2,2.82,30.61
2014/1/16 15:41,20.49,5.2,2.16,18.79
2014/1/16 15:42,22.92,5.16,2.82,22.19
2014/1/16 15:43,25.56,5.2,2.56,18.8
2014/1/16 15:44,28.23,5.2,2.46,23.2
2014/1/16 15:45,30.61,5.3,3.28,34.4
2014/1/16 15:46,33.23,5.24,2.96,35.2
2014/1/16 15:47,35.86,5.2,2.86,34.8
2014/1/16 15:48,38.55,5.18,2.08,43.4
2014/1/16 15:49,41.64,5.1,2.56,50.6
2014/1/16 15:50,44.55,5.08,2.28,63.21
2014/1/16 15:51,47.67,5,2.06,64.2
2014/1/16 15:52,50.91,4.9,2.1,62.59
2014/1/16 15:53,54.13,4.8,2.5,45.59
2014/1/16 15:54,57.32,4.7,2.9,40.4
2014/1/16 15:55,60.28,4.76,3.34,38.4
2014/1/16 15:56,63.36,4.9,2.82,34
2014/1/16 15:57,66.32,5.04,2.76,23.4
2014/1/16 15:58,69.94,5.22,3,22.2
2014/1/16 15:59,73.16,5.36,2.94,21.4
2014/1/16 16:00,76.31,5.44,2.6,21.81
2014/1/16 16:01,79.07,5.5,2.6,22.2
2014/1/16 16:02,82.2,5.5,2.52,23.79
2014/1/16 16:03,86,5.54,2.4,24.4
2014/1/16 16:04,89.3,5.6,2.1,28
2014/1/16 16:05,92.5,5.6,2.28,34
2014/1/16 16:06,96,5.6,2.46,38.6
2014/1/16 16:07,99.9,5.6,1.84,32
2014/1/16 16:08,103.4,5.6,2.04,43.81
2014/1/16 16:09,105.9,5.6,2.28,42.4
2014/1/16 16:10,108.4,5.6,1.76,51.02
2014/1/16 16:11,110.9,5.6,1.92,46.8
2014/1/16 16:12,113.7,5.6,1.64,36.01
2014/1/16 16:13,116.4,5.6,1.9,38.2
2014/1/16 16:14,119.1,5.6,1.74,41.42
2014/1/16 16:15,121.9,5.7,1.64,35.4
2014/1/16 16:16,124.1,5.72,1.8,43.39
2014/1/16 16:17,126.2,5.8,2,43.79
2014/1/16 16:18,129.5,5.86,1.94,41.04
2014/1/16 16:19,132.3,5.94,2,42.09
2014/1/16 16:20,135.2,6,1.6,47.25
2014/1/16 16:21,137.6,6.1,1.82,47.1
2014/1/16 16:22,139.3,6.18,1.52,36.44
2014/1/16 16:23,141.7,6.2,1.8,41.99
2014/1/16 16:24,144.6,6.3,1.86,30.19
2014/1/16 16:25,147.3,6.3,2.22,34.4
2014/1/16 16:26,150,6.3,2.18,42
2014/1/16 16:27,153.2,6.3,2.28,39.8
2014/1/16 16:28,156.5,6.3,1.86,39.99
2014/1/16 16:29,159.6,6.3,1.82,45.21
2014/1/16 16:30,162.2,6.4,1.7,42.02
2014/1/16 16:31,165.1,6.4,2.06,58.4
2014/1/16 16:32,168.3,6.4,1.78,51.19
2014/1/16 16:33,171.4,6.4,1.92,55.6
2014/1/16 16:34,174.5,6.42,1.82,54.21
2014/1/16 16:35,177.3,6.5,1.88,54.2
2014/1/16 16:36,180.2,6.5,1.34,63.97
2014/1/16 16:37,183.2,6.6,1.38,60.93
2014/1/16 16:38,186.3,6.66,1.06,65.8
2014/1/16 16:39,189.2,6.72,1.04,66.02
2014/1/16 16:40,192.4,6.82,1.1,73.2
2014/1/16 16:41,195.2,6.9,1.46,75.2
2014/1/16 16:42,198.5,6.96,1.4,63.81
2014/1/16 16:43,201.2,7.02,1.28,68.82
2014/1/16 16:44,205,7.1,1.7,50.8
2014/1/16 16:45,207.6,7.16,1.62,42.77
2014/1/16 16:46,210.9,7.22,1.5,26.01
2014/1/16 16:47,213.3,7.34,1.82,15.8
2014/1/16 16:48,216.8,7.44,1.72,358.4
2014/1/16 16:49,219.3,7.58,1.54,17.15
2014/1/16 16:50,222.1,7.76,1.32,6.62
2014/1/16 16:51,224.8,7.88,1.52,1.13
2014/1/16 16:52,227.5,8,1.2,360
2014/1/16 16:53,229.7,8.1,0.92,6.444
2014/1/16 16:54,232.3,8.22,0.92,14.89
2014/1/16 16:55,234.6,8.34,1.3,18.9
2014/1/16 16:56,237.3,8.42,1.34,41.38
2014/1/16 16:57,239.5,8.5,1.26,33.97
2014/1/16 16:58,242.3,8.6,1.18,40.41
2014/1/16 16:59,245,8.64,1.08,54.63
2014/1/16 17:00,247.4,8.7,1.32,63.98
2014/1/16 17:01,249.5,8.76,1.2,48
2014/1/16 17:02,252.5,8.8,0.96,75.01
2014/1/16 17:03,255.9,8.86,1.06,82.4
2014/1/16 17:04,258.5,8.92,1.04,81.6
2014/1/16 17:05,260.8,9,0.94,73.73
2014/1/16 17:06,262.3,9.08,1.44,75.61
2014/1/16 17:07,264.3,9.1,1.42,78.4
2014/1/16 17:08,267,9.1,1.12,68.2
2014/1/16 17:09,269.4,9.18,1.3,68.4
2014/1/16 17:10,272.6,9.2,0.96,74.19
2014/1/16 17:11,275.6,9.28,0.96,90.8
2014/1/16 17:12,278.5,9.42,1.26,88.2
2014/1/16 17:13,280.6,9.52,0.98,95
2014/1/16 17:14,283.3,9.64,0.72,79.43
2014/1/16 17:15,286.1,9.74,0.38,132.4
2014/1/16 17:16,289.4,9.92,0.54,139.5
2014/1/16 17:17,291.8,10.18,0.3,107.6
2014/1/16 17:18,293.3,10.4,0.46,347.2
2014/1/16 17:19,294.7,10.54,0.5,320.2
2014/1/16 17:20,298.7,10.68,0.7,311.3
2014/1/16 17:21,303,10.8,0.56,255.1
2014/1/16 17:22,305.9,10.94,0.22,186.8
2014/1/16 17:23,308.4,11.14,0.56,137.4
2014/1/16 17:24,311.8,11.28,0.66,46.95
2014/1/16 17:25,314.9,11.3,0.64,47.63
2014/1/16 17:26,317.2,11.4,0.82,72.47
2014/1/16 17:27,318.8,11.34,1.12,43.43
2014/1/16 17:28,320.8,11.24,0.5,70.18
2014/1/16 17:29,323.1,11.28,0.74,63.48
2014/1/16 17:30,325.8,11.2,0.68,53.28
2014/1/16 17:31,328.6,11.24,0.76,38.77
2014/1/16 17:32,331.8,11.24,1.02,60.7
2014/1/16 17:33,334.4,11.2,1.06,55.24
2014/1/16 17:34,336.1,11.18,0.94,29.79
2014/1/16 17:35,338.6,11.1,0.98,47
2014/1/16 17:36,340.8,11.1,0.92,76.4
2014/1/16 17:37,342.4,11.2,0.82,67.98
2014/1/16 17:38,344.9,11.3,0.74,67.41
2014/1/16 17:39,348,11.44,0.42,54.78
2014/1/16 17:40,351,11.62,0.7,63.19
2014/1/16 17:41,353.7,11.8,0.62,46.41
2014/1/16 17:42,355.7,11.9,0.8,63.18
2014/1/16 17:43,357.8,12,0.82,112.8
2014/1/16 17:44,359.6,12.14,0.8,89.3
2014/1/16 17:45,361.7,12.2,0.74,27.6
2014/1/16 17:46,363.7,12.3,0.66,112.5
2014/1/16 17:47,366.2,12.42,0.82,82.4
2014/1/16 17:48,368.8,12.5,0.66,68.26
2014/1/16 17:49,371.1,12.52,0.4,36.71
2014/1/16 17:50,372.9,12.64,0.64,158.8
2014/1/16 17:51,375,12.78,0.78,81.2
2014/1/16 17:52,377,12.8,0.22,49.37
2014/1/16 17:53,378.9,12.94,0.42,248.4
2014/1/16 17:54,380.5,13.14,0.32,224.6
2014/1/16 17:55,382.7,13.36,0.76,136.7
2014/1/16 17:56,384.7,13.5,1.04,95.1
2014/1/16 17:57,387.2,13.5,0.78,90.1
2014/1/16 17:58,389.6,13.5,0.7,123.5
2014/1/16 17:59,391.6,13.58,0.88,85
2014/1/16 18:00,393.3,13.52,0.54,94.4
2014/1/16 18:01,395.5,13.58,0.54,90.4
2014/1/16 18:02,398,13.6,0.86,87
2014/1/16 18:03,400.2,13.62,0.64,102.8
2014/1/16 18:04,402.3,13.7,0.7,89
2014/1/16 18:05,404.4,13.8,0.2,211.9
2014/1/16 18:06,406.3,14,0.42,62.78
2014/1/16 18:07,407.6,14.22,0.58,1.175
2014/1/16 18:08,409.5,14.46,0.36,271.9
2014/1/16 18:09,411.4,14.66,0.76,259.6
2014/1/16 18:10,413.5,14.8,0.56,249.1
2014/1/16 18:11,416,14.94,1.02,279.4
2014/1/16 18:12,417.9,15,0.58,306.8
2014/1/16 18:13,419.3,15.04,1.18,290.6
2014/1/16 18:14,421,15,0.88,299.4
2014/1/16 18:15,422.8,15,0.96,312.4
2014/1/16 18:16,425.7,15,1.08,312.6
2014/1/16 18:17,427.6,14.9,1.08,299.6
2014/1/16 18:18,428.9,14.94,1.1,297.6
2014/1/16 18:19,430.7,15,0.98,304.3
2014/1/16 18:20,432.1,15,0.9,313
2014/1/16 18:21,433.4,15,0.7,281
2014/1/16 18:22,435,15.08,1.06,299.9
2014/1/16 18:23,437.9,15.12,0.96,279.5
2014/1/16 18:24,439.8,15.2,1.3,294
2014/1/16 18:25,441.6,15.2,1.04,313.8
2014/1/16 18:26,443.9,15.28,0.7,322.8
2014/1/16 18:27,446,15.34,0.82,310.8
2014/1/16 18:28,447.6,15.4,0.82,300.4
2014/1/16 18:29,450.5,15.5,1.26,298.2
2014/1/16 18:30,452.3,15.5,1.02,294.8
2014/1/16 18:31,453.6,15.54,1.02,270.8
2014/1/16 18:32,455,15.6,1.38,271.4
2014/1/16 18:33,457.2,15.6,1.38,285.4
2014/1/16 18:34,459.1,15.6,1.34,294
2014/1/16 18:35,459.9,15.7,1.34,303.4
2014/1/16 18:36,461.9,15.7,1.1,285.3
2014/1/16 18:37,464.4,15.7,1.36,307
2014/1/16 18:38,465.5,15.7,1.2,275.7
2014/1/16 18:39,468.4,15.7,0.98,261.8
2014/1/16 18:40,470.6,15.78,1.44,304.4
2014/1/16 18:41,472.4,15.84,1.2,302.4
2014/1/16 18:42,472.9,15.94,1.04,299
2014/1/16 18:43,473.5,16.02,1.42,280.6
2014/1/16 18:44,474.7,16.1,0.7,247.8
2014/1/16 18:45,476.3,16.16,0.94,317.6
2014/1/16 18:46,478.1,16.2,1.02,321
2014/1/16 18:47,478.6,16.2,1,283.8
2014/1/16 18:48,478.1,16.3,1.46,299.6
2014/1/16 18:49,478,16.3,1.56,276.8
2014/1/16 18:50,480.6,16.3,0.98,276.5
2014/1/16 18:51,483.5,16.3,1.4,276
2014/1/16 18:52,485,16.4,1.22,297.6
2014/1/16 18:53,487.5,16.46,1.28,300.4
2014/1/16 18:54,489.2,16.5,1.24,300.8
2014/1/16 18:55,489.6,16.5,1.66,321
2014/1/16 18:56,486,16.46,1.5,311
2014/1/16 18:57,488.8,16.4,1.26,300.7
2014/1/16 18:58,493,16.4,1.24,302.3
2014/1/16 18:59,493.7,16.4,1.46,308.8
2014/1/16 19:00,493.9,16.4,0.72,315.6
2014/1/16 19:01,495.2,16.4,0.88,316
2014/1/16 19:02,496.8,16.4,1.24,306.4
2014/1/16 19:03,500.5,16.46,1.2,303
2014/1/16 19:04,501.7,16.5,1.24,314.2
2014/1/16 19:05,501.5,16.5,0.96,310.1
2014/1/16 19:06,503.6,16.5,0.76,334.5
2014/1/16 19:07,504.9,16.5,1.02,288.8
2014/1/16 19:08,507.5,16.58,1.24,277.2
2014/1/16 19:09,507.9,16.62,1.2,293.4
2014/1/16 19:10,504.9,16.74,0.96,291.8
2014/1/16 19:11,502.4,16.8,1.14,295.4
2014/1/16 19:12,503.5,16.88,0.88,304.3
2014/1/16 19:13,505.8,16.9,0.82,316.5
2014/1/16 19:14,506.8,16.9,0.86,273.4
2014/1/16 19:15,509.7,16.9,1.24,262.1
2014/1/16 19:16,511.4,16.92,0.56,268.6
2014/1/16 19:17,513.9,17.02,1.22,295.4
2014/1/16 19:18,516.4,17.12,1.36,286.8
2014/1/16 19:19,516.4,17.2,0.96,315.6
2014/1/16 19:20,515.6,17.2,0.74,310.4
2014/1/16 19:21,516.1,17.2,1.06,264.8
2014/1/16 19:22,516.7,17.3,1.08,286.4
2014/1/16 19:23,516.9,17.38,1.56,280
2014/1/16 19:24,518.7,17.4,1.14,279.6
2014/1/16 19:25,520.9,17.46,1.14,288
2014/1/16 19:26,522.8,17.5,1.26,283.6
2014/1/16 19:27,523.6,17.5,0.78,297.6
2014/1/16 19:28,524,17.5,0.82,331.5
2014/1/16 19:29,523.2,17.48,1.38,298.4
2014/1/16 19:30,524.5,17.4,1.04,294.8
2014/1/16 19:31,526.2,17.48,0.18,268.7
2014/1/16 19:32,527.6,17.6,0.42,256.8
2014/1/16 19:33,529.2,17.76,1.44,284.2
2014/1/16 19:34,530.6,17.8,1.4,274.6
2014/1/16 19:35,529.6,17.8,1.04,260.9
2014/1/16 19:36,530.2,17.92,1.1,232.4
2014/1/16 19:37,529.6,18.02,1.04,268.3
2014/1/16 19:38,531.1,18.14,1.3,276.4
2014/1/16 19:39,532.4,18.2,1.04,299
2014/1/16 19:40,530.5,18.28,0.96,265.8
2014/1/16 19:41,530.5,18.3,0.4,279.4
2014/1/16 19:42,532.4,18.4,0.6,265
2014/1/16 19:43,533.3,18.5,0.62,154.8
2014/1/16 19:44,533.2,18.5,0.52,254.4
2014/1/16 19:45,532.4,18.64,0.76,290.4
2014/1/16 19:46,534,18.74,0.54,291.7
2014/1/16 19:47,535.2,18.84,0.9,288.2
2014/1/16 19:48,534.8,18.9,0.52,296.9
2014/1/16 19:49,536.5,18.98,0.34,349.1
2014/1/16 19:50,538.2,19,0.58,87.4
2014/1/16 19:51,538.6,19,0.52,175.9
2014/1/16 19:52,539,19.04,1.2,263.4
2014/1/16 19:53,539,19.1,0.86,275.1
2014/1/16 19:54,538,19.14,0.66,318.3
2014/1/16 19:55,539,19.2,0.94,274.8
2014/1/16 19:56,539.2,19.28,1.08,292.7
2014/1/16 19:57,540,19.3,0.8,306.6
2014/1/16 19:58,539.2,19.32,0.36,312.8
2014/1/16 19:59,538.3,19.4,0.38,319.9
2014/1/16 20:00,540.5,19.48,1.02,267.9
2014/1/16 20:01,542.5,19.56,1.22,264.6
2014/1/16 20:02,543.2,19.6,1.02,224.5
2014/1/16 20:03,544.6,19.6,0.84,216.5
2014/1/16 20:04,543.4,19.6,0.6,249.5
2014/1/16 20:05,543.3,19.68,1.22,268.6
2014/1/16 20:06,540.2,19.74,1.54,274.9
2014/1/16 20:07,540.3,19.72,1.42,271.8
2014/1/16 20:08,539.4,19.7,1.26,269.2
2014/1/16 20:09,538.7,19.7,1.04,270
2014/1/16 20:10,540.9,19.7,0.88,150.2
2014/1/16 20:11,541.1,19.62,1.14,209
2014/1/16 20:12,541.9,19.6,1.46,268
2014/1/16 20:13,541.8,19.5,1.08,232
2014/1/16 20:14,542.8,19.54,0.28,188.4
2014/1/16 20:15,543.6,19.64,0.5,295.6
2014/1/16 20:16,544,19.7,1.72,197.3
2014/1/16 20:17,542.6,19.6,1.58,255.4
2014/1/16 20:18,545.3,19.52,0.78,263.8
2014/1/16 20:19,543.6,19.56,0.84,284.2
2014/1/16 20:20,543,19.64,0.94,300.7
2014/1/16 20:21,541.8,19.7,1.44,260.2
2014/1/16 20:22,538.9,19.62,0.92,257.6
2014/1/16 20:23,538.2,19.66,0.68,245.7
2014/1/16 20:24,539.4,19.7,0.52,314.9
2014/1/16 20:25,539.3,19.76,0.6,352.1
2014/1/16 20:26,538.2,19.8,1.34,297.2
2014/1/16 20:27,536.6,19.8,1.6,312.4
2014/1/16 20:28,538.1,19.72,1.62,310.6
2014/1/16 20:29,539.1,19.62,1.16,309.3
2014/1/16 20:30,538,19.58,0.98,291.2
2014/1/16 20:31,537.9,19.54,2.3,304.3
2014/1/16 20:32,535.9,19.4,2,312.2
2014/1/16 20:33,535,19.26,1.84,320.8
2014/1/16 20:34,534.8,19.14,1.72,316
2014/1/16 20:35,534.5,19.1,1.16,321.3
2014/1/16 20:36,536.1,19.1,1.96,308.4
2014/1/16 20:37,535.9,19.1,1.54,317.2
2014/1/16 20:38,535.9,19.1,1.3,309.8
2014/1/16 20:39,535.8,19.1,1.22,319.4
2014/1/16 20:40,535.6,19.12,0.88,304.4
2014/1/16 20:41,536.1,19.2,1.4,316.8
2014/1/16 20:42,537,19.2,1.92,311.6
2014/1/16 20:43,538,19.24,1.78,316.4
2014/1/16 20:44,538.8,19.2,0.84,342.7
2014/1/16 20:45,536.4,19.2,1.74,296.6
2014/1/16 20:46,532.5,19.2,1.68,318.8
2014/1/16 20:47,532.3,19.2,1.56,298.4
2014/1/16 20:48,532.5,19.28,1.24,320.7
2014/1/16 20:49,531.9,19.3,1.2,311.8
2014/1/16 20:50,530.4,19.3,0.68,342.1
2014/1/16 20:51,528.6,19.26,1.28,325.6
2014/1/16 20:52,528.2,19.2,1.7,296.6
2014/1/16 20:53,528.7,19.2,1.2,293.1
2014/1/16 20:54,529.8,19.22,1.2,294.3
2014/1/16 20:55,528,19.3,1.48,270.6
2014/1/16 20:56,526.5,19.3,0.76,261.9
2014/1/16 20:57,525.5,19.44,1.04,292.1
2014/1/16 20:58,525.4,19.54,1.04,291.8
2014/1/16 20:59,525.2,19.62,0.94,298.3
2014/1/16 21:00,524.8,19.7,1.68,305.8
2014/1/16 21:01,524.1,19.7,1.44,310.2
2014/1/16 21:02,524.4,19.7,1.04,283.4
2014/1/16 21:03,524.2,19.7,0.88,267.8
2014/1/16 21:04,523.2,19.74,1.82,293.4
2014/1/16 21:05,521.6,19.74,0.8,292.7
2014/1/16 21:06,521.8,19.8,0.46,4.864
2014/1/16 21:07,522.2,19.8,1,345.1
2014/1/16 21:08,520.6,19.8,0.72,328.6
2014/1/16 21:09,518.6,19.88,0.74,2.22
2014/1/16 21:10,516.5,19.8,1.44,314.8
2014/1/16 21:11,514.2,19.8,1.56,311
2014/1/16 21:12,514.6,19.8,1.26,312.7
2014/1/16 21:13,514.9,19.78,0.88,301.4
2014/1/16 21:14,514.7,19.8,0.9,331.2
2014/1/16 21:15,514.6,19.8,1.76,301.5
2014/1/16 21:16,513.3,19.8,2.02,307.6
2014/1/16 21:17,512.2,19.8,1.18,322.4
2014/1/16 21:18,511.5,19.8,0.78,348.9
2014/1/16 21:19,510.9,19.8,1.18,324.4
2014/1/16 21:20,508.3,19.8,1.08,339.3
2014/1/16 21:21,507.2,19.8,0.72,294.4
2014/1/16 21:22,506,19.8,0.84,272.4
2014/1/16 21:23,507,19.9,1.5,308.9
2014/1/16 21:24,505,19.9,0.58,357.7
2014/1/16 21:25,501.3,20,0.82,278.2
2014/1/16 21:26,499.4,20.06,0.6,291.1
2014/1/16 21:27,498.7,20.12,0.68,221.9
2014/1/16 21:28,499.6,20.2,1.42,281.4
2014/1/16 21:29,497.8,20.22,1.02,284
2014/1/16 21:30,497.4,20.3,1.1,276.2
2014/1/16 21:31,496.4,20.3,0.78,254.8
2014/1/16 21:32,492.8,20.32,1.28,251
2014/1/16 21:33,490.4,20.4,1.22,225
2014/1/16 21:34,488.6,20.4,0.7,233
2014/1/16 21:35,488.1,20.44,0.66,235.6
2014/1/16 21:36,488.2,20.52,0.76,182.9
2014/1/16 21:37,487.4,20.6,0.58,165.8
2014/1/16 21:38,485.9,20.64,0.84,205
2014/1/16 21:39,485.2,20.7,1.36,266
2014/1/16 21:40,484,20.72,1.74,280.4
2014/1/16 21:41,483.7,20.7,1.44,269.8
2014/1/16 21:42,483.3,20.7,1.7,288.9
2014/1/16 21:43,481.6,20.66,1.4,284.9
2014/1/16 21:44,479.3,20.58,1.04,301.9
2014/1/16 21:45,478.4,20.5,1.3,298.2
2014/1/16 21:46,477.1,20.5,1.12,291.4
2014/1/16 21:47,475.6,20.58,1.14,292.7
2014/1/16 21:48,474.2,20.64,0.84,275.4
2014/1/16 21:49,473.4,20.74,0.76,296.5
2014/1/16 21:50,472.3,20.84,0.66,297
2014/1/16 21:51,471.3,20.96,0.84,284.7
2014/1/16 21:52,469.9,21.06,0.76,227.6
2014/1/16 21:53,467.7,21.14,0.42,251.6
